-6004.844,1,56569
-5988.580,1,52346
-5972.338,1,51325
-5956.118,1,51346
-5939.919,1,51442
-5923.741,1,51169
-5907.584,1,51274
-5891.449,1,51138
-5875.335,1,51150
-5859.242,1,51182
-5843.170,1,51188
-5827.119,1,51256
-5811.090,1,51182
-5795.081,1,51218
-5779.093,1,51218
-5763.126,1,51216
-5747.180,1,51151
-5731.255,1,51273
-5715.351,1,51134
-5699.467,1,51193
-5683.604,1,51158
-5667.762,1,51218
-5651.940,1,51182
-5636.139,1,51184
-5620.359,1,51193
-5604.599,1,51178
-5588.859,1,51244
-5573.140,1,51207
-5557.441,1,51225
-5541.763,1,51175
-5526.105,1,51198
-5510.467,1,51201
-5494.849,1,51153
-5479.252,1,51173
-5463.674,1,51240
-5448.117,1,51184
-5432.580,1,51308
-5417.063,1,51129
-5401.566,1,51261
-5386.089,1,51283
-5370.632,1,51321
-5355.194,1,51260
-5339.777,1,51339
-5324.379,1,51191
-5309.001,1,51213
-5293.643,1,51307
-5278.305,1,51338
-5262.986,1,51279
-5247.687,1,51319
-5232.407,1,51366
-5217.147,1,51322
-5201.906,1,51381
-5186.685,1,51302
-5171.483,1,51359
-5156.301,1,51321
-5141.138,1,51317
-5125.994,1,51216
-5110.870,1,51482
-5095.764,1,51361
-5080.678,1,51366
-5065.612,1,51309
-5050.564,1,51336
-5035.535,1,51379
-5020.526,1,51371
-5005.535,1,51429
-4990.564,1,51290
-4975.611,1,51238
-4960.677,1,51334
-4945.763,1,51343
-4930.867,1,51362
-4915.989,1,51478
-4901.131,1,51369
-4886.291,1,51469
-4871.470,1,51345
-4856.668,1,51566
-4841.884,1,51431
-4827.119,1,51460
-4812.373,1,51430
-4797.645,1,51440
-4782.935,1,51463
-4768.244,1,51486
-4753.572,1,51550
-4738.917,1,51412
-4724.281,1,51567
-4709.664,1,51488
-4695.065,1,51547
-4680.483,1,51674
-4665.921,1,51497
-4651.376,1,51621
-4636.849,1,51593
-4622.341,1,51536
-4607.851,1,51601
-4593.378,1,51616
-4578.924,1,51547
-4564.488,1,51571
-4550.069,1,51675
-4535.669,1,51571
-4521.286,1,51646
-4506.921,1,51600
-4492.575,1,51633
