-6004.844,1,55374
-5988.580,1,50970
-5972.338,1,50027
-5956.118,1,50304
-5939.919,1,50296
-5923.741,1,50154
-5907.584,1,50188
-5891.449,1,50138
-5875.335,1,50216
-5859.242,1,50180
-5843.170,1,50186
-5827.119,1,50271
-5811.090,1,50213
-5795.081,1,50243
-5779.093,1,50145
-5763.126,1,50161
-5747.180,1,50093
-5731.255,1,50165
-5715.351,1,50148
-5699.467,1,50188
-5683.604,1,50261
-5667.762,1,50162
-5651.940,1,50155
-5636.139,1,50202
-5620.359,1,50202
-5604.599,1,50246
-5588.859,1,50198
-5573.140,1,50259
-5557.441,1,50162
-5541.763,1,50274
-5526.105,1,50231
-5510.467,1,50206
-5494.849,1,50112
-5479.252,1,50173
-5463.674,1,50191
-5448.117,1,50252
-5432.580,1,50231
-5417.063,1,50283
-5401.566,1,50240
-5386.089,1,50229
-5370.632,1,50274
-5355.194,1,50290
-5339.777,1,50282
-5324.379,1,50322
-5309.001,1,50282
-5293.643,1,50297
-5278.305,1,50336
-5262.986,1,50352
-5247.687,1,50343
-5232.407,1,50318
-5217.147,1,50370
-5201.906,1,50330
-5186.685,1,50406
-5171.483,1,50334
-5156.301,1,50408
-5141.138,1,50347
-5125.994,1,50365
-5110.870,1,50370
-5095.764,1,50454
-5080.678,1,50394
-5065.612,1,50388
-5050.564,1,50437
-5035.535,1,50400
-5020.526,1,50432
-5005.535,1,50368
-4990.564,1,50510
-4975.611,1,50404
-4960.677,1,50389
-4945.763,1,50454
-4930.867,1,50414
-4915.989,1,50444
-4901.131,1,50451
-4886.291,1,50455
-4871.470,1,50469
-4856.668,1,50487
-4841.884,1,50441
-4827.119,1,50492
-4812.373,1,50541
-4797.645,1,50556
-4782.935,1,50544
-4768.244,1,50614
-4753.572,1,50532
-4738.917,1,50574
-4724.281,1,50613
-4709.664,1,50515
-4695.065,1,50612
-4680.483,1,50625
-4665.921,1,50695
-4651.376,1,50654
-4636.849,1,50611
-4622.341,1,50657
-4607.851,1,50640
-4593.378,1,50635
-4578.924,1,50627
-4564.488,1,50650
-4550.069,1,50651
-4535.669,1,50683
-4521.286,1,50687
-4506.921,1,50702
-4492.575,1,50686
-4478.245,1,50713
-4463.934,1,50706
-4449.640,1,50770
-4435.364,1,50762
-4421.106,1,50846
-4406.865,1,50674
-4392.642,1,50761
-4378.436,1,50790
-4364.248,1,50864
-4350.077,1,50850
-4335.924,1,50755
-4321.788,1,50747
-4307.670,1,50808
-4293.569,1,50924
-4279.485,1,50877
-4265.418,1,50873
-4251.369,1,50882
-4237.337,1,50971
-4223.323,1,50871
-4209.325,1,50942
-4195.344,1,50921
-4181.381,1,50976
-4167.435,1,50884
-4153.505,1,50901
-4139.593,1,51030
-4125.698,1,50875
-4111.819,1,50960
-4097.958,1,50972
-4084.113,1,50980
-4070.286,1,50920
-4056.475,1,50887
-4042.681,1,50978
-4028.903,1,50948
-4015.143,1,50999
-4001.399,1,50991
-3987.671,1,51005
-3973.961,1,51014
-3960.267,1,51079
-3946.589,1,51033
-3932.928,1,50991
-3919.284,1,51014
-3905.656,1,50995
-3892.045,1,51151
-3878.450,1,51209
-3864.871,1,51125
-3851.309,1,51161
-3837.763,1,51105
-3824.233,1,51225
-3810.720,1,51146
-3797.223,1,51276
-3783.742,1,51200
-3770.277,1,51253
-3756.829,1,51181
-3743.396,1,51273
-3729.980,1,51318
-3716.580,1,51405
-3703.196,1,51230
-3689.827,1,51283
-3676.475,1,51262
-3663.139,1,51319
-3649.819,1,51284
-3636.514,1,51349
-3623.226,1,51457
-3609.953,1,51316
-3596.696,1,51469
-3583.455,1,51439
-3570.230,1,51444
-3557.021,1,51509
-3543.827,1,51405
-3530.649,1,51563
-3517.486,1,51507
-3504.339,1,51537
-3491.208,1,51527
-3478.092,1,51592
-3464.992,1,51452
-3451.907,1,51553
-3438.838,1,51585
-3425.784,1,51562
-3412.746,1,51639
-3399.723,1,51556
-3386.716,1,51825
-3373.723,1,51690
-3360.746,1,51622
-3347.785,1,51768
-3334.839,1,51664
-3321.907,1,51754
-3308.992,1,51687
-3296.091,1,51850
-3283.205,1,51912
-3270.335,1,51798
-3257.480,1,51785
-3244.639,1,51902
-3231.814,1,51921
-3219.004,1,52043
-3206.209,1,51989
-3193.429,1,51834
-3180.663,1,51944
-3167.913,1,52050
-3155.178,1,51915
-3142.457,1,52052
-3129.751,1,51992
-3117.061,1,52140
-3104.384,1,52125
-3091.723,1,52134
-3079.076,1,52205
-3066.445,1,52248
-3053.827,1,52345
-3041.225,1,52309
-3028.637,1,52344
-3016.064,1,52368
-3003.505,1,52434
-2990.961,1,52503
-2978.431,1,52607
-2965.916,1,52607
-2953.415,1,52563
-2940.929,1,52584
-2928.457,1,52564
-2916.000,1,52600
-2903.557,1,52806
-2891.128,1,52752
-2878.714,1,52696
-2866.314,1,52809
-2853.928,1,52801
-2841.557,1,52686
-2829.200,1,52778
-2816.857,1,52783
-2804.528,1,52867
-2792.213,1,52926
-2779.913,1,52972
-2767.627,1,52937
-2755.354,1,53017
-2743.096,1,52867
-2730.852,1,52902
-2718.622,1,53072
-2706.405,1,52999
-2694.203,1,52956
-2682.015,1,52953
-2669.841,1,52997
-2657.680,1,53109
-2645.534,1,53098
-2633.401,1,53138
-2621.282,1,53068
-2609.177,1,53124
-2597.085,1,53168
-2585.008,1,53213
-2572.944,1,53085
-2560.894,1,53239
-2548.857,1,53334
-2536.835,1,53471
-2524.825,1,53478
-2512.830,1,53387
-2500.848,1,53433
-2488.879,1,53513
-2476.925,1,53526
-2464.983,1,53406
-2453.055,1,53586
-2441.141,1,53692
-2429.240,1,53612
-2417.353,1,53602
-2405.479,1,53577
-2393.618,1,53687
-2381.771,1,53673
-2369.937,1,53699
-2358.116,1,53926
-2346.309,1,53795
-2334.515,1,53732
-2322.734,1,53951
-2310.966,1,53782
-2299.212,1,53831
-2287.471,1,53859
-2275.742,1,53928
-2264.028,1,54041
-2252.326,1,53977
-2240.637,1,54055
-2228.961,1,53996
-2217.299,1,54038
-2205.649,1,54064
-2194.013,1,54123
-2182.389,1,54027
-2170.778,1,54038
-2159.181,1,54166
-2147.596,1,54208
-2136.024,1,54257
-2124.465,1,54221
-2112.919,1,54262
-2101.386,1,54456
-2089.865,1,55009
-2078.358,1,56009
-2066.863,1,55899
-2055.381,1,55107
-2043.911,1,54563
-2032.455,1,54523
-2021.011,1,54487
-2009.579,1,54733
-1998.160,1,54548
-1986.754,1,54518
-1975.361,1,54629
-1963.980,1,54652
-1952.612,1,54549
-1941.256,1,54691
-1929.912,1,54745
-1918.582,1,54767
-1907.263,1,54768
-1895.957,1,54783
-1884.664,1,54911
-1873.383,1,54839
-1862.114,1,54846
-1850.858,1,54920
-1839.614,1,54971
-1828.383,1,55000
-1817.163,1,55066
-1805.956,1,54961
-1794.762,1,55124
-1783.579,1,55209
-1772.409,1,55200
-1761.251,1,55315
-1750.105,1,55221
-1738.972,1,55299
-1727.850,1,55164
-1716.741,1,55107
-1705.644,1,55293
-1694.559,1,55407
-1683.486,1,55404
-1672.425,1,55484
-1661.376,1,55344
-1650.339,1,55551
-1639.314,1,55569
-1628.301,1,55530
-1617.300,1,55698
-1606.311,1,55656
-1595.334,1,55678
-1584.368,1,55667
-1573.415,1,55698
-1562.473,1,55825
-1551.544,1,55861
-1540.626,1,55816
-1529.720,1,55876
-1518.825,1,55852
-1507.943,1,55991
-1497.072,1,55873
-1486.213,1,55880
-1475.366,1,55983
-1464.530,1,56010
-1453.706,1,55988
-1442.894,1,56168
-1432.093,1,56058
-1421.304,1,56009
-1410.526,1,56321
-1399.761,1,56278
-1389.006,1,56254
-1378.263,1,56566
-1367.532,1,56525
-1356.812,1,56729
-1346.104,1,56744
-1335.407,1,56705
-1324.722,1,56869
-1314.048,1,56802
-1303.385,1,56767
-1292.734,1,56938
-1282.094,1,56992
-1271.465,1,57083
-1260.848,1,57274
-1250.243,1,56974
-1239.648,1,57192
-1229.065,1,57345
-1218.493,1,57462
-1207.932,1,57626
-1197.383,1,57782
-1186.844,1,57644
-1176.317,1,57448
-1165.801,1,57463
-1155.296,1,57563
-1144.803,1,57556
-1134.320,1,57508
-1123.849,1,57507
-1113.389,1,57542
-1102.939,1,57770
-1092.501,1,57641
-1082.074,1,57765
-1071.658,1,57757
-1061.253,1,57962
-1050.858,1,57902
-1040.475,1,57981
-1030.103,1,57787
-1019.742,1,57785
-1009.391,1,57885
-999.052,1,58108
-988.723,1,58290
-978.405,1,58280
-968.098,1,58161
-957.802,1,58245
-947.517,1,58160
-937.242,1,58323
-926.979,1,58293
-916.726,1,58387
-906.483,1,58422
-896.252,1,58432
-886.031,1,58305
-875.821,1,58454
-865.621,1,58662
-855.432,1,58414
-845.254,1,58566
-835.087,1,58733
-824.930,1,58790
-814.783,1,58624
-804.648,1,58941
-794.522,1,58905
-784.408,1,59055
-774.304,1,59056
-764.210,1,59070
-754.127,1,59072
-744.054,1,59027
-733.992,1,59040
-723.940,1,59110
-713.899,1,59219
-703.868,1,59625
-693.847,1,59353
-683.837,1,59272
-673.837,1,59384
-663.848,1,59576
-653.869,1,59404
-643.900,1,59631
-633.941,1,59825
-623.993,1,59906
-614.055,1,59993
-604.127,1,59922
-594.210,1,60156
-584.303,1,60489
-574.405,1,60587
-564.519,1,60892
-554.642,1,61336
-544.775,1,61442
-534.919,1,61811
-525.073,1,62055
-515.236,1,61752
-505.410,1,61192
-495.594,1,61174
-485.788,1,61234
-475.992,1,61504
-466.206,1,61914
-456.431,1,62084
-446.665,1,62219
-436.909,1,62705
-427.163,1,63192
-417.427,1,63515
-407.701,1,63910
-397.985,1,64170
-388.279,1,64703
-378.582,1,65073
-368.896,1,65588
-359.219,1,66021
-349.553,1,66635
-339.896,1,67298
-330.249,1,68024
-320.611,1,68479
-310.984,1,69285
-301.366,1,70237
-291.758,1,71196
-282.160,1,72638
-272.572,1,73482
-262.993,1,74640
-253.424,1,75794
-243.864,1,77525
-234.315,1,79594
-224.775,1,81546
-215.244,1,83189
-205.723,1,85858
-196.212,1,88865
-186.711,1,92021
-177.219,1,95498
-167.736,1,99605
-158.263,1,105906
-148.800,1,112397
-139.346,1,118954
-129.902,1,126977
-120.467,1,136339
-111.042,1,146239
-101.626,1,160772
-92.219,1,177097
-82.822,1,196576
-73.435,1,224507
-64.057,1,260501
-54.688,1,377216
-45.329,1,1032030
-35.979,1,2621929
-26.638,1,3368725
-17.307,1,4757456
-7.985,1,6549515
1.328,1,6523180
10.631,1,6519022
19.925,1,6516012
29.210,1,6513882
38.486,1,6412811
47.752,1,3901000
57.009,1,3294002
66.257,1,2707148
75.496,1,1109707
84.725,1,281205
93.945,1,317402
103.156,1,418682
112.358,1,480415
121.551,1,482887
130.735,1,453800
139.910,1,427009
149.075,1,411792
158.232,1,398472
167.379,1,385476
176.517,1,369787
185.647,1,353993
194.767,1,337308
203.878,1,320578
212.981,1,304951
222.074,1,286966
231.158,1,269535
240.234,1,252921
249.300,1,238469
258.358,1,226456
267.406,1,216492
276.446,1,208226
285.477,1,201425
294.498,1,193677
303.512,1,186130
312.516,1,177797
321.511,1,170967
330.498,1,164643
339.475,1,160613
348.444,1,157547
357.404,1,156128
366.356,1,155363
375.298,1,155205
384.232,1,154591
393.157,1,154365
402.073,1,154059
410.981,1,153638
419.880,1,153144
428.770,1,153239
437.652,1,152029
446.525,1,151869
455.389,1,151913
464.245,1,151843
473.092,1,150697
481.930,1,150960
490.760,1,151163
499.581,1,151081
508.394,1,151518
517.198,1,152900
525.994,1,153062
534.781,1,153308
543.559,1,154360
552.329,1,153498
561.091,1,152875
569.844,1,152963
578.588,1,152978
587.324,1,151255
596.052,1,149944
604.771,1,148712
613.482,1,146163
622.184,1,144478
630.878,1,143402
639.564,1,142616
648.241,1,141901
656.910,1,141764
665.570,1,142037
674.223,1,92616
682.866,1,141681
691.502,1,142706
700.129,1,143076
708.748,1,143459
717.359,1,143815
725.961,1,143898
734.555,1,144649
743.141,1,144906
751.719,1,145363
760.288,1,145602
768.849,1,146776
777.402,1,147808
785.947,1,150096
794.484,1,154662
803.012,1,163099
811.533,1,173169
820.045,1,182768
828.549,1,190317
837.045,1,196967
845.533,1,205025
854.013,1,213381
862.484,1,215625
870.948,1,208724
879.404,1,194107
887.851,1,179393
896.291,1,172561
904.722,1,169152
913.146,1,166971
921.561,1,164803
929.969,1,163617
938.368,1,163461
946.760,1,162883
955.143,1,162309
963.519,1,161738
971.887,1,161069
980.246,1,161362
988.598,1,164183
996.942,1,168432
1005.278,1,171668
1013.607,1,172173
1021.927,1,171220
1030.239,1,173453
1038.544,1,178233
1046.841,1,183386
1055.130,1,187438
1063.411,1,190448
1071.685,1,193431
1079.950,1,194385
1088.208,1,193861
1096.458,1,191703
1104.701,1,190033
1112.935,1,190918
1121.162,1,193285
1129.381,1,199083
