-6004.844,1,54366
-5988.580,1,50171
-5972.338,1,49109
-5956.118,1,49102
-5939.919,1,49025
-5923.741,1,48909
-5907.584,1,48873
-5891.449,1,48874
-5875.335,1,48884
-5859.242,1,48898
-5843.170,1,48859
-5827.119,1,48901
-5811.090,1,48920
-5795.081,1,48913
-5779.093,1,48910
-5763.126,1,48903
-5747.180,1,48915
-5731.255,1,48845
-5715.351,1,48894
-5699.467,1,48886
-5683.604,1,48861
-5667.762,1,48852
-5651.940,1,48823
-5636.139,1,48873
-5620.359,1,48850
-5604.599,1,48881
-5588.859,1,48937
-5573.140,1,48886
-5557.441,1,48882
-5541.763,1,48854
-5526.105,1,48931
-5510.467,1,48907
-5494.849,1,48851
-5479.252,1,48831
-5463.674,1,48843
-5448.117,1,48871
-5432.580,1,48879
-5417.063,1,48852
-5401.566,1,48875
-5386.089,1,48874
-5370.632,1,48820
-5355.194,1,48849
-5339.777,1,48910
-5324.379,1,48890
-5309.001,1,48860
-5293.643,1,48948
-5278.305,1,48849
-5262.986,1,48918
-5247.687,1,48888
-5232.407,1,48881
-5217.147,1,48891
-5201.906,1,48854
-5186.685,1,48879
-5171.483,1,48888
-5156.301,1,48888
-5141.138,1,48905
-5125.994,1,48899
-5110.870,1,48911
-5095.764,1,48846
-5080.678,1,48903
-5065.612,1,48842
-5050.564,1,48904
-5035.535,1,48885
-5020.526,1,48875
-5005.535,1,48906
-4990.564,1,48912
-4975.611,1,48868
-4960.677,1,48933
-4945.763,1,48860
-4930.867,1,48916
-4915.989,1,48880
-4901.131,1,48906
-4886.291,1,48828
-4871.470,1,48937
-4856.668,1,48912
-4841.884,1,48844
-4827.119,1,48843
-4812.373,1,48833
-4797.645,1,48878
-4782.935,1,48906
-4768.244,1,48915
-4753.572,1,48960
-4738.917,1,48914
-4724.281,1,48844
-4709.664,1,48862
-4695.065,1,48936
-4680.483,1,48923
-4665.921,1,48938
-4651.376,1,48892
-4636.849,1,48916
-4622.341,1,48928
-4607.851,1,48886
-4593.378,1,48943
-4578.924,1,48925
-4564.488,1,48876
-4550.069,1,48891
-4535.669,1,48847
-4521.286,1,48931
-4506.921,1,48846
-4492.575,1,48879
-4478.245,1,48839
-4463.934,1,48942
-4449.640,1,48878
-4435.364,1,48857
-4421.106,1,48952
-4406.865,1,48903
-4392.642,1,48897
-4378.436,1,48920
-4364.248,1,48952
-4350.077,1,48890
-4335.924,1,48886
-4321.788,1,48936
-4307.670,1,48879
-4293.569,1,48885
-4279.485,1,48889
-4265.418,1,48888
-4251.369,1,48846
-4237.337,1,48908
-4223.323,1,48953
-4209.325,1,48916
-4195.344,1,48934
-4181.381,1,48942
-4167.435,1,48889
-4153.505,1,48840
