-6004.844,1,55922
-5988.580,1,51689
-5972.338,1,50528
-5956.118,1,50649
-5939.919,1,50649
-5923.741,1,50471
-5907.584,1,50587
-5891.449,1,50503
-5875.335,1,50577
-5859.242,1,50489
-5843.170,1,50501
-5827.119,1,50501
-5811.090,1,50421
-5795.081,1,50503
-5779.093,1,50508
-5763.126,1,50533
-5747.180,1,50585
-5731.255,1,50468
-5715.351,1,50527
-5699.467,1,50539
-5683.604,1,50536
-5667.762,1,50518
-5651.940,1,50388
-5636.139,1,50549
-5620.359,1,50479
-5604.599,1,50519
-5588.859,1,50514
-5573.140,1,50576
-5557.441,1,50560
-5541.763,1,50538
-5526.105,1,50507
-5510.467,1,50560
-5494.849,1,50567
-5479.252,1,50568
-5463.674,1,50591
-5448.117,1,50537
-5432.580,1,50632
-5417.063,1,50569
-5401.566,1,50531
-5386.089,1,50570
-5370.632,1,50598
-5355.194,1,50578
-5339.777,1,50651
-5324.379,1,50583
-5309.001,1,50685
-5293.643,1,50743
-5278.305,1,50683
-5262.986,1,50661
-5247.687,1,50740
-5232.407,1,50673
-5217.147,1,50761
-5201.906,1,50711
-5186.685,1,50650
-5171.483,1,50807
-5156.301,1,50599
-5141.138,1,50631
-5125.994,1,50714
-5110.870,1,50729
-5095.764,1,50835
-5080.678,1,50686
-5065.612,1,50731
-5050.564,1,50741
-5035.535,1,50767
-5020.526,1,50735
-5005.535,1,50762
-4990.564,1,50728
-4975.611,1,50730
-4960.677,1,50851
-4945.763,1,50756
-4930.867,1,50772
-4915.989,1,50811
-4901.131,1,50821
-4886.291,1,50784
-4871.470,1,50856
-4856.668,1,50839
-4841.884,1,50827
-4827.119,1,50789
-4812.373,1,50859
-4797.645,1,50856
-4782.935,1,50862
-4768.244,1,50880
-4753.572,1,50956
-4738.917,1,50880
-4724.281,1,50927
-4709.664,1,50885
-4695.065,1,50962
-4680.483,1,51127
-4665.921,1,51013
-4651.376,1,50958
-4636.849,1,51048
-4622.341,1,50961
-4607.851,1,51020
-4593.378,1,50980
-4578.924,1,51082
-4564.488,1,51029
-4550.069,1,51102
-4535.669,1,51044
-4521.286,1,51118
-4506.921,1,51078
-4492.575,1,51038
-4478.245,1,51071
-4463.934,1,51131
-4449.640,1,51074
-4435.364,1,51148
-4421.106,1,51153
-4406.865,1,51107
-4392.642,1,51152
-4378.436,1,51186
-4364.248,1,51119
