-6004.844,1,55313
-5988.580,1,51062
-5972.338,1,49990
-5956.118,1,50083
-5939.919,1,50111
-5923.741,1,49955
-5907.584,1,50063
-5891.449,1,49945
-5875.335,1,49998
-5859.242,1,49974
-5843.170,1,49978
-5827.119,1,49960
-5811.090,1,49976
-5795.081,1,50052
-5779.093,1,50054
-5763.126,1,49997
-5747.180,1,50045
-5731.255,1,50027
-5715.351,1,50117
-5699.467,1,49930
-5683.604,1,50008
-5667.762,1,50103
-5651.940,1,50001
-5636.139,1,50080
-5620.359,1,50066
-5604.599,1,49976
-5588.859,1,49971
-5573.140,1,50025
-5557.441,1,49989
-5541.763,1,50040
-5526.105,1,50044
-5510.467,1,50080
-5494.849,1,50075
-5479.252,1,50081
-5463.674,1,50080
-5448.117,1,50158
-5432.580,1,50195
-5417.063,1,50160
-5401.566,1,50091
-5386.089,1,50124
-5370.632,1,50070
-5355.194,1,50131
-5339.777,1,50129
-5324.379,1,50037
-5309.001,1,50144
-5293.643,1,50204
-5278.305,1,50195
-5262.986,1,50199
-5247.687,1,50283
-5232.407,1,50169
-5217.147,1,50259
-5201.906,1,50223
-5186.685,1,50206
-5171.483,1,50203
-5156.301,1,50249
-5141.138,1,50260
-5125.994,1,50171
-5110.870,1,50305
-5095.764,1,50288
-5080.678,1,50296
-5065.612,1,50279
-5050.564,1,50261
-5035.535,1,50306
-5020.526,1,50264
-5005.535,1,50344
-4990.564,1,50258
-4975.611,1,50303
-4960.677,1,50373
-4945.763,1,50355
-4930.867,1,50347
-4915.989,1,50343
-4901.131,1,50319
-4886.291,1,50313
-4871.470,1,50325
-4856.668,1,50441
-4841.884,1,50496
-4827.119,1,50413
-4812.373,1,50484
-4797.645,1,50301
-4782.935,1,50372
-4768.244,1,50353
-4753.572,1,50484
-4738.917,1,50560
-4724.281,1,50474
-4709.664,1,50501
-4695.065,1,50402
-4680.483,1,50518
-4665.921,1,50636
-4651.376,1,50550
-4636.849,1,50575
-4622.341,1,50546
-4607.851,1,50420
-4593.378,1,50615
-4578.924,1,50635
-4564.488,1,50607
-4550.069,1,50617
-4535.669,1,50514
-4521.286,1,50574
-4506.921,1,50547
-4492.575,1,50738
-4478.245,1,50650
-4463.934,1,50614
-4449.640,1,50696
-4435.364,1,50762
