-6004.844,1,55060
-5988.580,1,50780
-5972.338,1,49812
-5956.118,1,49754
-5939.919,1,49782
-5923.741,1,49740
-5907.584,1,49703
-5891.449,1,49693
-5875.335,1,49691
-5859.242,1,49741
-5843.170,1,49668
-5827.119,1,49816
-5811.090,1,49729
-5795.081,1,49770
-5779.093,1,49806
-5763.126,1,49684
-5747.180,1,49727
-5731.255,1,49727
-5715.351,1,49748
-5699.467,1,49740
-5683.604,1,49734
-5667.762,1,49783
-5651.940,1,49743
-5636.139,1,49723
-5620.359,1,49685
-5604.599,1,49743
-5588.859,1,49706
-5573.140,1,49809
-5557.441,1,49734
-5541.763,1,49730
-5526.105,1,49737
-5510.467,1,49753
-5494.849,1,49803
-5479.252,1,49704
-5463.674,1,49858
-5448.117,1,49814
-5432.580,1,49796
-5417.063,1,49892
-5401.566,1,49763
-5386.089,1,49815
-5370.632,1,49735
-5355.194,1,49764
-5339.777,1,49818
-5324.379,1,49824
-5309.001,1,49831
-5293.643,1,49815
-5278.305,1,49896
-5262.986,1,49925
-5247.687,1,49880
-5232.407,1,49843
-5217.147,1,49889
-5201.906,1,49896
-5186.685,1,49861
-5171.483,1,49927
-5156.301,1,49994
-5141.138,1,50018
-5125.994,1,49924
-5110.870,1,49903
-5095.764,1,49938
-5080.678,1,50009
-5065.612,1,49910
-5050.564,1,49940
-5035.535,1,49936
-5020.526,1,50004
-5005.535,1,50040
-4990.564,1,50019
-4975.611,1,49982
-4960.677,1,50018
-4945.763,1,50014
-4930.867,1,50006
-4915.989,1,50025
-4901.131,1,49917
-4886.291,1,50052
-4871.470,1,49981
-4856.668,1,50033
-4841.884,1,50024
-4827.119,1,50109
-4812.373,1,50048
-4797.645,1,50038
-4782.935,1,50063
-4768.244,1,50043
-4753.572,1,50126
-4738.917,1,50066
-4724.281,1,50142
-4709.664,1,50103
-4695.065,1,50060
-4680.483,1,50176
-4665.921,1,50256
-4651.376,1,50201
-4636.849,1,50278
-4622.341,1,50173
-4607.851,1,50187
-4593.378,1,50213
-4578.924,1,50168
-4564.488,1,50189
-4550.069,1,50276
-4535.669,1,50235
-4521.286,1,50312
-4506.921,1,50208
-4492.575,1,50227
-4478.245,1,50200
-4463.934,1,50271
-4449.640,1,50246
-4435.364,1,50278
-4421.106,1,50337
-4406.865,1,50330
-4392.642,1,50395
-4378.436,1,50327
-4364.248,1,50230
-4350.077,1,50326
-4335.924,1,50362
-4321.788,1,50435
-4307.670,1,50395
-4293.569,1,50458
-4279.485,1,50379
-4265.418,1,50490
-4251.369,1,50476
-4237.337,1,50442
-4223.323,1,50528
-4209.325,1,50579
-4195.344,1,50496
-4181.381,1,50550
-4167.435,1,50412
